gtin;ndFreeOfAlcohol;gln;regulatedProdName;functionalName;labelDescription;TradeItemDescr;ingredient_informatie
8,71891E+12;FALSE;8,71059E+12;Salade met 30% gekookte sushirijst. 15% pittige tonijnsalade en 11% sesamdressing;Saladbowl;AH Togo salad bowl poké spicy tuna;AH Allerhande keuken Salad bowl Spicy Tuna 325 g;Ingrediënten: gekookte sushirijst [water, sushirijst, sushi azijn [mirin [glucosestroop, water, suiker, sake, azijn, alcohol, voedingszuur (E296, E334), zout], rijstazijn], limoensap, sesamzaad, limoenschil, zout, gedroogd zeewier], 15% spinazie, tonijnsalade [42% tonijn [tonijn, zonnebloemolie, zout, extract [erwt, wortel]], mayonaise [raapolie, water, scharreleigeel, azijn, suiker, zout, mosterd [water, mosterdzaad, zout, azijn, suiker], aroma's [soja, selderij], kleurstof (E160a), conserveermiddel (E202), antioxidant (E385)], scharrelei [scharrelei, water, zout, voedingszuur (E330, E331), conserveermiddel (E260)], 7,5% sriracha [jalapeño, water, suiker, zout, knoflook, azijn, verdikkingsmiddel (E415), tabasco pepersaus [azijn, rode peper, zout]], rode ui, zoetzuur [water, azijn, suiker, zout], limoensap, gember, sesamzaad, paprikapoeder], sesamdressing [raapolie, zoetzuur [water, azijn, suiker, zout], misopasta [sojaboon, water, rijst, zout, alcohol], soja-sesamolie, sojasaus [water, sojaboon, tarwe, zout, azijn, alcohol, suiker], 2,9% sesamzaad, sesampasta, gember, sriracha [jalapeño, water, suiker, zout, knoflook, azijn, verdikkingsmiddel (E415), tabasco pepersaus [azijn, rode peper, zout]]], zoetzure rettich en wortel [rettich, gele wortel, zoetzuur [water, azijn, suiker, zout], kurkuma], komkommer, red chard, radijs, togarashi [chilipeper, sinaasappelschil, zwart sesamzaad, zeewier, wit sesamzaad, Japanse peper, gember].
8,71891E+12;FALSE;8,71059E+12;Salade met 19% kokosrijst. 16% gekookt scharrelei en 12% satédressing;Saladbowl;AH Togo vega salad bowl gado gado;AH Allerhande keuken Kleine salad bowl Gado gado 258 g;Ingrediënten: kokosrijst [40% kokosmelk [kokosextract, water, stabilisator (E415, E412)], 25% bloemkoolrijst, 18% wilde rijst, water, limoenschil, zout], 16% atjar [witte kool, wortel, zoetzuur [water, azijn, suiker, zout], kurkuma], scharrelei [scharrelei, water, zout, voedingszuur (E330, E331), conserveermiddel (E260)], sperzieboon, taugé, jonge bladsla, satédressing [water, 28% pinda, ketjap [sojasaus [water, sojaboon, tarwe, zout, azijn, alcohol, suiker], suiker, specerijen], gembersiroop [suiker, water, gemberaroma, conserveermiddel (E211)], limoensap, citroengraspuree [citroengras, water, zonnebloemolie, zout, stabilisator (E412, E415), zuurteregelaar (E514), antioxidant (E300), conserveermiddel (E202)], sambal [rode peper, zout, zuurteregelaar (E260), conserveermiddel (E211)], korianderzaad, knoflook, komijn, zout], 3,1% seroendeng [pinda, kokos, gele basterdsuiker, paprikapoeder, kruiden en specerijen, zout, knoflookpoeder].
8,71061E+12;FALSE;8,71061E+12;Woksaus Teriyaki;woksaus;Original Wok All Natural Teriyaki;Go-Tan Original Wok Teriyaki 240 MLT fles;Ingrediënten: water, sojasaus (water, SOJAbonen, TARWE, zout), suiker, maiszetmeel, witte wijn, azijn, natuurlijk aroma, zout, ui, kleurstof (karamel), kruiden en specerijen, voedingszuur (citroenzuur), knoflook.
8,71061E+12;FALSE;8,71061E+12;Woksaus Black Bean.;Woksaus;Original Wok All Natural Black Bean;Go-Tan Original Wok Black Bean 240 MLT fles;Ingredienten: water, suiker, 6,1% zwarte bonen (SOJA), zout, sojasaus (water, SOJAbonen, TARWE, zout), maiszetmeel, witte wijn, azijn, ui, knoflook, rode pepers, gember, voedingszuur (citroenzuur), citroensapconcentraat.
8,7188E+12;FALSE;8,71062E+12;Cocktailsaus* met 2% cognacKnoflooksaus met 3% knoflook Kerriesaus met 2% kerriepasta*Bevat 1.3% alc.;Dip saus trio;AH Mossel dipsaus;Albert Heijn Mosselsaus trio - 210 gr;"Ingrediënten: plantaardige olie (raap, zonnebloem), water, azijn, verse knoflook, glucose-fructosestroop, specerijen (mosterd, kurkuma, knoflook, tamarinde, gember, peper, fenegriek, komijn, paprika, ui), vrije-uitloopei, suiker, cognac, tomatenpuree, zout, maïsmeel, gemodificeerd maïszetmeel, conserveermiddel (kaliumsorbaat [E202]), zuurteregelaar (citroenzuur [E330], melkzuur [E270], azijnzuur [E260]), extract (chili, rozemarijn, champignon), verdikkingsmiddel (xanthaangom [E415], guarpitmeel [E412]), kruiden, aroma’s (mosterd, ei), lactose, gistextract, melkeiwit, maltodextrine.
Waarvan toegevoegde suikers 6.1g per 100 gram en waarvan toegevoegd zout 1.10g per 100 gram"
8,71052E+12;FALSE;8,71063E+12;Advocaat;Advocaat;ADVOCAAT VAN VERSE SCHARRELEIEREN VOLGENS TRADITIONEEL RECEPT;WARNINKS SCHARRELAAR 50CL;Bevat: Eieren en producten op basis van eieren.
8,71063E+12;FALSE;8,71063E+12;mixdranken;mixdranken;DE KUYPER Fizzy passion fruit 25centiliter;DE KUYPER FIZZY PASSION FRUIT RTD 250 mlt;
8,71063E+12;FALSE;8,71063E+12;mixdranken;mixdranken;DE KUYPER Fizzy watermelon 25centiliter;DE KUYPER FIZZY WATERMELON RTD 250 mlt;
8,71063E+12;FALSE;8,71063E+12;Peach Likorette;likeur;PEACHTREE BLOSSOM 50 centiliter;PEACHTREE BLOSSOM 50 centiliter;
8,71063E+12;FALSE;8,71063E+12;Mixdranken;Ready to drink;FIZZY PEACHTREE RTD;FIZZY PEACHTREE RTD 25CL;
8,71063E+12;FALSE;8,71063E+12;Likorrette;Likorette;LI LIMONCELLOW 50CL;LI LIMONCELLOW 50CL;
8,71216E+12;FALSE;8,71063E+12;Tokkelroom;Alcoholhoudende drank;Delica Tokkelroom original  50cl;Delica Tokkelroom original  50cl;Bevat: scharreleieren en producten op basis van scharreleieren. 43% scharreleiproduct.
8,7104E+12;FALSE;8,71063E+12;Advocaat Alc. 14% vol.;Overige alcoholhoudende dranken;AH Advocaat;AH SCHARREL ADVOCAAT 50CL;"Ingrediënten: water, 31% scharrelei, 14% alcohol, 13% suiker, verdikkingsmiddel (cellulosegom [E466]), kleurstof (luteïne [E161b], paprika-extract [E160c]), aroma's, natuurlijk aroma, rozemarijnextract.
Waarvan toegevoegde suikers 20g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71063E+12;FALSE;8,71063E+12;Creamdrank;Overige alcoholhoudende dranken;Original Whisky Cream;AH ORIGINAL WHISKY CREAM 70CL;
5,449E+12;FALSE;8,71064E+12;Koolzuurhoudende drank met alcohol en tropische vruchtensmaak;alcoholische drank Trop Mango;Topo Chico Trop Mango;Topo Chico Trop Mango Blik 0.33L 1x;
5,449E+12;FALSE;8,71064E+12;Koolzuurhoudende drank met alcohol en kersen- en açaismaak;alcoholische drank Cherry Acai;Topo Chico Cherry Acai;Topo Chico Cherry Acai Blik 0.33L 1x;
5,449E+12;FALSE;8,71064E+12;Koolzuurhoudende drank met alcohol en citrussmaak;alcoholische drank Lemon Lime;Topo Chico Lemon Lime;Topo Chico Lemon Lime Blik 0.33L 1x;
3,05723E+12;FALSE;8,7107E+12;Lillet Blanc;Witte Wijn;Lillet Blanc - 0.75L;Lillet Blanc - 0.75L;
5,01246E+12;FALSE;8,7107E+12;sprankelend mix drankje met Caribische rum en kokosnoot- en cola smaak;Rum;Malibu® cola 250ml;Malibu Rum Can Cola - 0.25L;
5,01246E+12;FALSE;8,7107E+12;sprankelend mix drankje met Caribische rum en kokosnoot- en peer smaak;Rum;Malibu® pear 250ml;Malibu Rum Can Pears - 0.25L;
5,01246E+12;FALSE;8,7107E+12;mixed drink met Caribische rum en kokosnoot- en ananassmaak;Rum;Malibu® piña colada 250ml;Malibu Rum Can Pina Colada - 0.25L;
5,41133E+12;FALSE;8,71077E+12;Gefermenteerde droge worst van varkensvlees;Salami Sticks;Bistro Time. heerlijke dunne salami sticks;BISTRO TIME 150G;"Ingrediënten: Varkensvlees, Zout, Dextrose, Specerijen, Kruiden, Specerijextracten, Wijn, Antioxidant: E301; Smaakversterkter: E621;Conserveermiddel: E250, E252; Fermenten; Oppervlaktebehandeling: Kleurstof: E170. kan sporen bevatten van MELK."
5,41136E+12;FALSE;8,71077E+12;Gefermenteerde droge worst van varkensvlees;Bistro Patron;Bistro Patron;BISTRO PATRON 230G;"Ingrediënten: Varkensvlees, Zout, Dextrose, Specerijen, Kruiden, Specerijextracten, Wijn, Antioxidant: Natriumascorbaat; Smaakversterker: Mononatriumglutamaat; Conserveermiddel Natriumnitriet, Kaliumnitraat; Fermenten, Oppervlaktebehandeling: Stabilisator: Glycerol; Kleurstof: Titaandioxide; Conserveermiddel: Melkzuur, Kaliumsorbaat. Kan sporen bevatten van: MELK. 100g vlees bereid uit 161g vlees."
8,7104E+12;FALSE;8,71077E+12;Droge worst met 1% witte wijn;Picollini;AH Excellent Picollini Witte wijn;PICOLLINI;"Ingrediënten: varkensvlees, zout, witte wijn, specerijen, dextrose, glucosestroop, extract (specerijen, rozemarijn), antioxidant (natriumascorbaat [E301]), conserveermiddel (natriumnitriet [E250], kaliumnitraat [E252]). 
Waarvan toegevoegde suikers 0.2g per 100 gram en waarvan toegevoegd zout 4.10g per 100 gram
Voor 100 g Picollini is 150 g varkensvlees gebruikt."
8,41022E+12;FALSE;8,71083E+12;alcoholische mixdrank;likeur;Cocktail 43 Fresco alcoholische mixdrank lemon 250milliliter;LICOR 43 FRESCO LEMON 0.25L;Ingrediënten: koolzuurhoudend water, suiker, geconcentreerd citroensap (10%), alcohol, voedings- zuur: E330. conserveermiddel: E202, stabilisator: E445, E444.
8,41022E+12;FALSE;8,71083E+12;A fuzzy fusion of licor 43's unique flavour and real berry juice;likeur;Cocktail 43 Fresco Berry 250milliliter;LICOR 43 FRESCO BERRY 25CL;Ingrediënten: Witte wijn, koolzuurhoudend water, geconcentreerd sap (4% bes), suiker, smaakstoffen, voedingszuur (E330), conserveermiddelen (E202, E224), zwarte bes -en wortelconcentraat, stabilisator (E414). Bevat SULFIETEN.
8,41022E+12;FALSE;8,71083E+12;alcoholische mixdrank;likeur;Cocktail 43 Fresco alcoholische mixdrank apple 250milliliter;LICOR 43 FRESCO APPLE 0.25L;Ingrediënten: witte wijn, koolzuurhoudend water, suiker, geconcentreerd sap (10%), voedingszuur: E330, conserveer-middel: E202, E224, stabilisator: E414, E445, E444, kleurstof: E150C. Bevat SULFITES.
8,71083E+12;FALSE;8,71083E+12;Gin;Gin + vlinderdas;Hendrick's Gin + Bow Tie21 0.7L;Hendrick's Gin + Bow Tie21 0.7L;
8,71083E+12;FALSE;8,71083E+12;sterke drank;Limoncello;Villa Massa GVP;Villa Massa Villa Massa Pure gpk 70 centiliter;No allergens
8,716E+12;FALSE;8,71083E+12;vruchtenlikeur;Likeuren;Coebergh New 14.5% 0.75L;Coebergh New 14.5% 0.75L;
8,716E+12;FALSE;8,71083E+12;alcoholhoudende drank;likeur;Passoã® festa with natural passion fruit 50centiliter;Passoa Passoa Festa 50 cl;
8,71085E+12;FALSE;8,71085E+12;Zalmsalade;Zalmsalade;Westland Zalmsalade 140 g;Westland Zalmsalade 140 g Beker/kuipje;"Ingrediënten: aardappel, water, plantaardige oliën (raapzaad, zonnebloem), 9% gekookte ASC ZALM¹, SCHARRELEI, azijn, suiker, augurk, wortel, tomatenpuree, zilverui, zout, maïszetmeel, gemodificeerd zetmeel (maïs, aardappel), glucose-fructosestroop, SCHARRELEIGEEL, appel, conserveermiddelen (E202, E211), VISpoeder (zalm, kabeljauw), gehydrolyseerde plantaardige eiwitten (SOJA, maïs), specerijen (bevat MOSTERD), kleurstoffen (E101, E160a, E160c), maltodextrine, gedroogde groenten (wortel, pastinaak, tomaat, paprika, ui), witte wijn, voedingszuren (E260, E270, E330), gebufferde azijnpoeder (conserverend ingrediënt), aroma's (bevat MOSTERD, SOJA, VIS, SELDERIJ), zuurteregelaar (E325), natuurlijk aroma, VIS, gistextract, kruiden, antioxidanten (E300, E392), verdikkingsmiddel (E415), glucosestroop, ui, rook, rookaroma, ui-extract, dextrose, witte wijnextract, palmvet, SOJAbonenpoeder, TARWE, specerijextracten (dille, knoflook). ¹ = Van een ASC-gecertificeerde, verantwoorde kwekerij. www.asc-aqua.org ASC-C-02085.
"
8,7127E+12;FALSE;8,71086E+12;Bloedwijn;Bloedwijn ;Zonnatura Bloedwijn;Zonnatura Kruidenbloedwijn 750ml;Ingrediënten: drank op basis van wijn met kruidentinctuur*.  Bevat SULFIET. *geteeld zonder kunstmest en chemische synthetische bestrijdingsmiddelen.
5,41168E+12;FALSE;8,71242E+12;Bier;Bier;Vedett Extra Pilsner;Vedett  Extra Pilsner 33cl;Ingredients: water, BARLEY malt, rice, hop
5,41168E+12;FALSE;8,71242E+12;Bier;bier;Vedett extra pilsener;Vedett pilsener33cl;bevat GERSTEMOUT
5,41168E+12;FALSE;8,71242E+12;Bier;Bier;Vedett Extra Pilsener;Vedett Extra Pilsener 6x33cl;Bevat Gerstemout
5,41168E+12;FALSE;8,71242E+12;Bier;Bier;Duvel Tripel Hop;Duvel Tripel Hop 33 cl;Bevat GERSTEMOUT
5,41168E+12;FALSE;8,71242E+12;Tripel Hop;Bier;Duvel Tripel Hop;Duvel Tripel Hop 4x33 cl;Bevat GERSTEMOUT
5,41168E+12;FALSE;8,71242E+12;Bier;Bier;Duvel;Duvel 75cl OW NIEUW;bier bevat gerstemout
5,41168E+12;FALSE;8,71242E+12;Bier;Bier;Duvel 666;Duvel 666 33 cl;Bevat GERSTEMOUT en TARWEmout
5,41168E+12;FALSE;8,71242E+12;Bier;Bier;Duvel 666;Duvel 666 33 cl;Bevat GERSTEMOUT en TARWEmout
5,41168E+12;FALSE;8,71242E+12;Bier;bier;Duvel 666  4 x 33cl;Duvel 666 4 x 33CL;Ingrediënten:: Water, GERSTEMOUT, TARWEMOUT, Suiker, Hop, Gist
5,41168E+12;FALSE;8,71242E+12;Bier;bier;Duvel 666  4 x 33cl;Duvel 666 4 x 33CL;Ingrediënten:: Water, GERSTEMOUT, TARWEMOUT, Suiker, Hop, Gist
5,41169E+12;FALSE;8,71242E+12;Fruitbier met suiker en zoetstof;Bier on the rocks;Liefmans Fruitesse;Liefmans Fruitesse  25cl;Ingrediënten: water, GERSTEMOUT, TARWEMOUT, 15% vruchten (kriek, framboos, bosbes, vlierbes, aardbei), fructose, aroma, hop en zoetstof:acesulfaam-k
5,41169E+12;FALSE;8,71242E+12;Fruitbier. gerijpt op krieken. gearomatiseerd. met suiker en zoetstof.;Bier geschenkpakket;Liefmans Fruitesse;Liefmans Fruitesse geschenkpakket 4x25 cl+OTR glas;Bevat 15% vruchten (kriek, framboos, bosbes, vlierbes, aardbei). Bevat GERSTEMOUT en TARWEMOUT
5,41169E+12;FALSE;8,71242E+12;Fruitbier;Fruitbier;Liefmans Fruitesse;Liefmans Fruitesse blik (4x25 cl);Ingrediënten: water, GERSTEMOUT, TARWEMOUT, 15% vruchten (kriek, framboos, bosbes, vlierbes, aardbei), fructose, aroma, hop, zoetstof: acesulfaam-K.
5,41169E+12;FALSE;8,71242E+12;Fruitbier;Fruitbier;Liefmans Fruitesse;Liefmans Fruitesse blik 25 cl;Ingrediënten: water, GERSTEMOUT, TARWEMOUT, 15% vruchten (kriek, framboos, bosbes, vlierbes, aardbei), fructose, aroma, hop, zoetstof: acesulfaam-K.
5,41169E+12;FALSE;8,71242E+12;Bier;Bier;Liefmans;Liefmans Fruitesse (4x25 cl);Bevat GERSTEMOUT en TARWEMOUT
5,41169E+12;FALSE;8,71242E+12;Belgisch alcoholvrij bier. Gearomatiseerd. Met suikers en zoetstoffen.;alcoholvrij bier;Liefmans Fruitesse;Liefmans Fruitesse alcoholvrij bier 250ml;Ingrediënten: water, 15% vruchten (kriek, framboos, bosbes, vlierbes, aardbei), GERSTEMOUT, vloeibare suiker, fructose-glucosestroop, aroma, zwarte wortelconcentraat, voedingszuur: citroenzuur, zoetstoffen: acesulfaam-k en sucralose, hop, antioxidant: ascorbinezuur.
5,41169E+12;FALSE;8,71242E+12;Fruitbier: gearomatiseerd. met suiker en zoetstof;Fruitbier;Liefmans Fruitesse;Liefmans Fruitesse 75 cl;Ingrediënten: water, GERSTEMOUT, TARWEMOUT, 15% vruchten (kriek, framboos, bosbes, vlierbes, aardbei), fructose, zwarte wortelconcentraat, aroma, hop, zoetstof: acesulfaam-K.
5,41183E+12;FALSE;8,71242E+12;Bier;Bier;Kwaremont;Kwaremont  33cl;Ingrediënten: water, GERSTEmout, hop, suiker
5,41183E+12;FALSE;8,71242E+12;Pittig blond;Bier;Kwaremont 4x33cl;Kwaremont  33cl;
5,41183E+12;FALSE;8,71242E+12;Bier;Bier;;Kwaremont Summerbox 6x33cl;Ingrediënten: Water, gersteMOUT, hop, suiker
5,41214E+12;FALSE;8,71242E+12;Biologisch blond bier van hoge gisting gluten vrij;bier;Grisette blond bio glutenvrij 25cl;Grisette blond biologisch glutenvrij 25cl;Ingrediënten: water, GERSTEmout*, HAVERmout*, rijstvlokken*, hop*, specerijen*, melkzuur, invertrietsuiker*, gist, L-ascorbinezuur. *biologische landbouw
5,41214E+12;FALSE;8,71242E+12;extra blond degustatiebier;bier;St Feuillien Grand Cru 33cl;St Feuillien bier Grand Cru 33cl;Bevat GERSTEmout
5,41214E+12;FALSE;8,71242E+12;extra blond degustatiebier;bier;;St Feuillien bier Grand Cru 33cl;Bevat GERSTEmout
5,41214E+12;FALSE;8,71242E+12;blond bier;bier;St Feuillien Five 33cl;St Feuillien blond bier Five 33cl;Bevat GERSTEmout
5,41214E+12;FALSE;8,71242E+12;Bier;Bier;;St. Feuillien Seven 33cl;Bevat GERSTEmout en DROP
5,41214E+12;FALSE;8,71242E+12;bier;bier;;St. Feuillien Nine 33cl;Bevat GERSTEmout
5,41219E+12;FALSE;8,71242E+12;Bier;Bier;Delirium Tremens;Delirium Tremens 33cl;Ingrediënten: Gebrouwen met: water, GERSTEMOUT, hop, gist.
5,41234E+12;FALSE;8,71242E+12;Bier;Bier;Westmalle Dubbel 4x33cl;Westmalle Dubbel 4x33cl;
5,41234E+12;FALSE;8,71242E+12;bier;Bier;Westmalle Tripel 4x33 cl;Westmalle Tripel 4x33cl;
5,41234E+12;FALSE;8,71242E+12;Bier;Bier;Westmalle Trappist Dubbel;Westmalle Dubbel 33cl;Bevat: GERSTemout
5,41234E+12;FALSE;8,71242E+12;bier;Bier;Westmalle Trappist Trippel;Westmalle Tripel 33cl;Bevat GERSTEmout
5,41278E+12;FALSE;8,71242E+12;bier;bier;Oude Geuze Boon;Boon Oude Geuze bier 37.5 cl;Ingrediënten: Gebrouwen van: water, GERSTEMOUT, TARWE, hop.
5,41278E+12;FALSE;8,71242E+12;Bier met suiker en zoetstof;Bier;Kriek Boon;Boon Kriek 37.5 cl;Bevat GERSTEMOUT en TARWE.
5,41286E+12;FALSE;8,71242E+12;Bier;Bier;Trappistes Rochefort 8;Trappistes Rochefort 8 33 cl;Ingrediënten: water, GERSTEmout, suiker, TARWEzetmeel, gist, hop.
5,41286E+12;FALSE;8,71242E+12;Bier;Bier;Trappistes Rochefort 10°;Trappistes Rochefort 10° 33cl;Ingrediënten: water, GERSTEmout, suiker,TARWEzetmeel, gist, hop.
5,42502E+12;FALSE;8,71242E+12;Bier;Bier;Brugse Zot;Brugse Zot Blond 33 cl;Bevat GERSTEMOUT
5,42502E+12;FALSE;8,71242E+12;Bier;Bier;Brugse Zot Blond;Brugse Zot Blond 6x33 cl;Bevat GERSTEmout.
5,42502E+12;FALSE;8,71242E+12;Bier;Bier;Straffe Hendrik Brugs Tripel Bier;Straffe Hendrik Tripel 33 cl;Bevat GERSTEmout
5,42502E+12;FALSE;8,71242E+12;Bier;Bier;Straffe Hendrik Brugs Quadrupel Bier;Straffe Hendrik Quadrupel 33 cl;Bevat GERSTEMOUT
5,42502E+12;FALSE;8,71242E+12;Alcoholvrij bier;Alcoholvrij Bier;Sport Zot;Sport Zot alcoholvrij 33 cl;Ingrediënten: water, GERSTEMOUT, kandijsuiker, gist, hop.
5,42503E+12;FALSE;8,71242E+12;Bier;Bier;Seef Bier;Seef 33cl;Bevat BOEKWEIT, HAVER, TARWE, GERST.
5,42503E+12;FALSE;8,71242E+12;Bier;Bier;Seef Bootjes Bier;Seef's Bootjes bier 33 cl;Bevat GERST, TARWE.
5,42503E+12;FALSE;8,71242E+12;Bier;Bier;Super Cadix;Super Cadix 33 cl;Bevat GERST,
5,42503E+12;FALSE;8,71242E+12;Bier;geschenkverpakking 4x33cl+glas;Seef geschenkverpakking 4x33cl+glas;Seef geschenkverpakking 4x33cl+glas;Ingrediënten: BOEKWEIT, HAVER, TARWE, GERST. Ingrediënten: GERST, TARWE, HAVER EN ROGGE. Ingrediënten: GERST. Ingrediënten: GERST.
5,42503E+12;FALSE;8,71242E+12;Bier;Bier;Lucie 330 ml;Lucie 330 ml;Bevat GERST
7,42104E+12;FALSE;8,71242E+12;Bier;Bier;;Brouwerij Eleven Matties Jungle 33cl;Ingrediënten: Water, Mouten (Pils, TARWE), Hoppen (Ekuanot), Gist (Belle Saison).
7,42104E+12;FALSE;8,71242E+12;New England IPA;Bier;;Brouwerij Eleven Papa Beer 33cl;Ingrediënten: Water, mouten (pils, TARWE, HAVER), hoppen (Centennial, Chinook, Ekuanot, TRI2304CR cryo), gist (wip066). Allergenen: bevat GLUTEN.
7,42104E+12;FALSE;8,71242E+12;Hazy Session IPA;Bier;;Brouwerij Eleven Tony Manjana 33cl;Ingrediënten: Water, mouten (pils, TARWE, HAVER), hoppen (Ekuanot, Idaho7, Sabro CRYO), gist (WLP066). Allergenen: bevat GLUTEN.
7,42712E+12;FALSE;8,71242E+12;lentebock;lentebock bier;;Sancti Adalberti LenteBock 33cl;Ingrediënten: BLEEKMOUT TARWEMOUT en CARAMÜNICHMOUT hop, lindebloesem, rietsuiker gist en water uit de Adelbertusbron in Egmond-Binnen.
7,43405E+12;FALSE;8,71242E+12;Pepernotenbier;Pepernotenbier;Bierbroeders/de Werf pepernotenbier;Bierbroeders Pepernotenbier 75cl fles;Ingrediënten: Water, MOUT (PILS, CHOCOLADE), Suiker, Hop (Styrian goldings, Saaz), Specerijen (o.a. Kaneel, Anijs, Kardemom, Piment).
7,43514E+12;FALSE;8,71242E+12;Bier Vet & Lazy;bier;Vet & Lazy Je Moeder 33 centiliter;Vet & Lazy Je Moeder 33 centiliter;Ingredients: water, GERST, HAVER, TARWE, Vlierbloesem, Hibiscus, Lubelski Hop en Gist
7,43514E+12;FALSE;8,71242E+12;Bier Vet & Lazy;bier;Vet & Lazy Je Moeder 33 centiliter;Vet & Lazy Je Moeder 33 centiliter;Ingredients: water, GERST, HAVER, TARWE, Vlierbloesem, Hibiscus, Lubelski Hop en Gist
7,43514E+12;FALSE;8,71242E+12;Bier;bier;Vet & Lazy Fluffy 33 centiliter;Vet & Lazy Fluffy 33 centiliter;Ingredients: water, GERST, ROGGE, Magnum Hop, Bravo Hopp, Bavaria Mandarina Hop en Gist
7,43514E+12;FALSE;8,71242E+12;Bier;bier;Vet & Lazy Fluffy 33 centiliter;Vet & Lazy Fluffy 33 centiliter;Ingredients: water, GERST, ROGGE, Magnum Hop, Bravo Hopp, Bavaria Mandarina Hop en Gist
7,43514E+12;FALSE;8,71242E+12;Bier Vet & Lazy;bier;Vet & Lazy Fluffy 33 centiliter;Vet & Lazy Dubbel Wit Zomer Fit 33 centiliter;Ingredients: water, GERST, HAVER, TARWE, limoen, grapefruit, sinaasappel, kardamon, koriander, sechuan peper, lubelski hop en gist
7,43514E+12;FALSE;8,71242E+12;Bier Vet & Lazy;bier;Vet & Lazy Fluffy 33 centiliter;Vet & Lazy Dubbel Wit Zomer Fit 33 centiliter;Ingredients: water, GERST, HAVER, TARWE, limoen, grapefruit, sinaasappel, kardamon, koriander, sechuan peper, lubelski hop en gist
7,43514E+12;FALSE;8,71242E+12;Bier;bier;Vet & Lazy Sweet Baby Jesus bier 33 centiliter;Vet & Lazy Sweet Baby Jesus bier 33 centiliter;Ingrediënten: Water, GERTS, TARWE, Hop en Gist.
7,43823E+12;FALSE;8,71242E+12;Bier;Bier;Paap Blond;Paap Blond 33cl;bevat: GERSTEmout, TARWEmout
7,43823E+12;FALSE;8,71242E+12;Bier;Bier;Paap Krachtig Dubbel;Paap Krachtig Dubbel 33cl;bevat: GERSTEmout
7,43823E+12;FALSE;8,71242E+12;India Pale Ale;Bier;Paap Ipaap;Paap Ipaap 33cl;bevat: GERSTEmout
7,43823E+12;FALSE;8,71242E+12;Ur-Weizen;Bier Oerpaap;Paap Oerpaap;Paap bier Oerpaap 33cl;bevat: GERSTEmout, TARWEmout
